"year","week","zone","spp","pools_L","pools_G","n_pools","pos_pools_L","pos_pools_G","n_pos_pools"
2021,34,"SE","Tarsalis",12,0,12,0,0,0
2021,34,"SW","Pipiens",5,1,6,1,0,1
2021,34,"SW","Tarsalis",7,0,7,0,0,0
2021,35,"BC","Tarsalis",5,0,5,0,0,0
2021,35,"BE","Pipiens",4,0,4,0,0,0
2021,35,"BE","Tarsalis",5,0,5,1,0,1
2021,35,"LV","Pipiens",4,0,4,1,0,1
2021,35,"LV","Tarsalis",6,0,6,1,0,1
2021,35,"NE","Pipiens",11,4,15,0,1,1
2021,35,"NE","Tarsalis",6,0,6,0,0,0
2021,35,"NW","Pipiens",7,2,9,0,1,1
2021,35,"NW","Tarsalis",5,0,5,0,0,0
2021,35,"SE","Pipiens",17,4,21,1,4,5
2021,35,"SE","Tarsalis",13,0,13,1,0,1
2021,35,"SW","Pipiens",6,1,7,1,1,2
2021,35,"SW","Tarsalis",5,0,5,0,0,0
2021,36,"BC","Tarsalis",5,0,5,0,0,0
2021,36,"LV","Pipiens",1,0,1,0,0,0
2021,36,"LV","Tarsalis",2,0,2,1,0,1
2021,36,"NE","Pipiens",17,4,21,0,0,0
2021,36,"NE","Tarsalis",6,1,7,0,0,0
2021,36,"NW","Pipiens",4,2,6,0,1,1
2021,36,"NW","Tarsalis",3,0,3,0,0,0
2021,36,"SE","Pipiens",11,3,14,1,2,3
2021,36,"SE","Tarsalis",4,0,4,0,0,0
2021,36,"SW","Pipiens",7,1,8,0,1,1
2021,36,"SW","Tarsalis",5,0,5,0,0,0
2022,23,"BE","Tarsalis",2,0,2,0,0,0
2022,23,"LV","Pipiens",1,0,1,0,0,0
2022,23,"LV","Tarsalis",5,0,5,0,0,0
2022,23,"NE","Pipiens",0,2,2,0,0,0
2022,23,"NE","Tarsalis",5,1,6,0,0,0
2022,23,"NW","Pipiens",2,1,3,0,0,0
2022,23,"NW","Tarsalis",5,0,5,0,0,0
2022,23,"SE","Pipiens",3,2,5,0,0,0
2022,23,"SE","Tarsalis",12,0,12,0,0,0
2022,23,"SW","Pipiens",2,1,3,0,0,0
2022,23,"SW","Tarsalis",4,0,4,0,0,0
2022,24,"BC","Tarsalis",5,0,5,0,0,0
2022,24,"BE","Pipiens",1,0,1,0,0,0
2022,24,"BE","Tarsalis",5,0,5,0,0,0
2022,24,"LV","Pipiens",2,0,2,0,0,0
2022,24,"LV","Tarsalis",5,0,5,0,0,0
2022,24,"NE","Pipiens",3,4,7,0,0,0
2022,24,"NE","Tarsalis",10,2,12,0,0,0
2022,24,"NW","Pipiens",4,2,6,0,0,0
2022,24,"NW","Tarsalis",8,1,9,0,0,0
2022,24,"SE","Pipiens",2,3,5,0,0,0
2022,24,"SE","Tarsalis",12,1,13,0,0,0
2022,24,"SW","Pipiens",4,1,5,0,0,0
2022,24,"SW","Tarsalis",6,0,6,0,0,0
2022,25,"BC","Tarsalis",5,0,5,0,0,0
2022,25,"BE","Pipiens",1,0,1,0,0,0
2022,25,"BE","Tarsalis",4,0,4,0,0,0
2022,25,"LV","Tarsalis",5,0,5,0,0,0
2022,25,"NE","Pipiens",5,2,7,0,0,0
2022,25,"NE","Tarsalis",10,1,11,0,0,0
2022,25,"NW","Pipiens",4,1,5,0,0,0
2022,25,"NW","Tarsalis",4,0,4,0,0,0
2022,25,"SE","Pipiens",6,3,9,0,0,0
2022,25,"SE","Tarsalis",14,0,14,0,0,0
2022,25,"SW","Pipiens",1,1,2,0,0,0
2022,25,"SW","Tarsalis",6,0,6,0,0,0
2022,26,"BC","Tarsalis",5,0,5,0,0,0
2022,26,"BE","Pipiens",1,0,1,0,0,0
2022,26,"BE","Tarsalis",8,0,8,0,0,0
2022,26,"LV","Pipiens",4,0,4,0,0,0
2022,26,"LV","Tarsalis",10,0,10,0,0,0
2022,26,"NE","Pipiens",7,1,8,0,0,0
2022,26,"NE","Tarsalis",10,0,10,0,0,0
2022,26,"NW","Pipiens",5,2,7,0,0,0
2022,26,"NW","Tarsalis",8,0,8,0,0,0
2022,26,"SE","Pipiens",8,3,11,0,0,0
2022,26,"SE","Tarsalis",17,1,18,0,0,0
2022,26,"SW","Pipiens",1,1,2,0,0,0
2022,26,"SW","Tarsalis",6,0,6,0,0,0
2022,27,"BC","Tarsalis",6,0,6,0,0,0
2022,27,"BE","Pipiens",2,0,2,0,0,0
2022,27,"BE","Tarsalis",6,0,6,0,0,0
2022,27,"LV","Pipiens",3,0,3,0,0,0
2022,27,"LV","Tarsalis",12,0,12,0,0,0
2022,27,"NE","Pipiens",9,4,13,0,0,0
2022,27,"NE","Tarsalis",12,0,12,0,0,0
2022,27,"NW","Pipiens",5,2,7,0,0,0
2022,27,"NW","Tarsalis",9,0,9,0,0,0
2022,27,"SE","Pipiens",10,3,13,0,0,0
2022,27,"SE","Tarsalis",37,1,38,0,0,0
2022,27,"SW","Pipiens",4,1,5,0,0,0
2022,27,"SW","Tarsalis",8,0,8,0,0,0
2022,28,"BC","Tarsalis",5,0,5,1,0,1
2022,28,"BE","Pipiens",2,0,2,0,0,0
2022,28,"BE","Tarsalis",5,0,5,0,0,0
2022,28,"LV","Pipiens",4,0,4,0,0,0
2022,28,"LV","Tarsalis",19,0,19,0,0,0
2022,28,"NE","Pipiens",12,5,17,0,0,0
2022,28,"NE","Tarsalis",31,1,32,0,0,0
2022,28,"NW","Pipiens",5,2,7,0,0,0
2022,28,"NW","Tarsalis",15,1,16,0,0,0
2022,28,"SE","Pipiens",11,4,15,0,0,0
2022,28,"SE","Tarsalis",38,1,39,3,0,3
2022,28,"SW","Pipiens",7,1,8,1,0,1
2022,28,"SW","Tarsalis",15,0,15,0,0,0
2022,29,"BC","Tarsalis",5,0,5,0,0,0
2022,29,"BE","Pipiens",3,0,3,0,0,0
2022,29,"BE","Tarsalis",11,0,11,0,0,0
2022,29,"LV","Pipiens",4,0,4,0,0,0
2022,29,"LV","Tarsalis",20,0,20,2,0,2
2022,29,"NE","Pipiens",14,5,19,0,0,0
2022,29,"NE","Tarsalis",32,0,32,0,0,0
2022,29,"NW","Pipiens",6,5,11,0,0,0
2022,29,"NW","Tarsalis",14,0,14,1,0,1
2022,29,"SE","Pipiens",12,6,18,0,0,0
2022,29,"SE","Tarsalis",39,2,41,4,0,4
2022,29,"SW","Pipiens",6,2,8,0,0,0
2022,29,"SW","Tarsalis",15,0,15,0,0,0
2022,30,"BC","Tarsalis",5,0,5,0,0,0
2022,30,"BE","Pipiens",4,0,4,1,0,1
2022,30,"BE","Tarsalis",5,0,5,0,0,0
2022,30,"LV","Pipiens",9,0,9,0,0,0
2022,30,"LV","Tarsalis",18,0,18,3,0,3
2022,30,"NE","Pipiens",19,4,23,1,0,1
2022,30,"NE","Tarsalis",16,1,17,1,0,1
2022,30,"NW","Pipiens",9,2,11,0,0,0
2022,30,"NW","Tarsalis",10,0,10,0,0,0
2022,30,"SE","Pipiens",14,4,18,0,1,1
2022,30,"SE","Tarsalis",21,0,21,1,0,1
2022,30,"SW","Pipiens",5,2,7,0,0,0
2022,30,"SW","Tarsalis",9,0,9,0,0,0
2022,31,"BC","Tarsalis",5,0,5,0,0,0
2022,31,"BE","Pipiens",3,0,3,0,0,0
2022,31,"BE","Tarsalis",9,0,9,1,0,1
2022,31,"LV","Pipiens",6,0,6,1,0,1
2022,31,"LV","Tarsalis",17,0,17,5,0,5
2022,31,"NE","Pipiens",16,5,21,0,0,0
2022,31,"NE","Tarsalis",16,4,20,0,0,0
2022,31,"NW","Pipiens",9,2,11,0,0,0
2022,31,"NW","Tarsalis",12,0,12,0,0,0
2022,31,"SE","Pipiens",14,6,20,3,2,5
2022,31,"SE","Tarsalis",19,2,21,1,0,1
2022,31,"SW","Pipiens",7,3,10,1,1,2
2022,31,"SW","Tarsalis",10,0,10,1,0,1
2022,32,"BC","Tarsalis",5,0,5,0,0,0
2022,32,"BE","Pipiens",3,0,3,1,0,1
2022,32,"BE","Tarsalis",12,0,12,4,0,4
2022,32,"LV","Pipiens",6,0,6,0,0,0
2022,32,"LV","Tarsalis",12,0,12,1,0,1
2022,32,"NE","Pipiens",31,2,33,0,0,0
2022,32,"NE","Tarsalis",12,0,12,1,0,1
2022,32,"NW","Pipiens",8,2,10,0,1,1
2022,32,"NW","Tarsalis",10,0,10,0,0,0
2022,32,"SE","Pipiens",15,3,18,0,0,0
2022,32,"SE","Tarsalis",19,0,19,2,0,2
2022,32,"SW","Pipiens",6,1,7,1,0,1
2022,32,"SW","Tarsalis",18,0,18,1,0,1
2022,33,"BC","Tarsalis",5,0,5,0,0,0
2022,33,"BE","Pipiens",5,0,5,0,0,0
2022,33,"BE","Tarsalis",5,0,5,0,0,0
2022,33,"LV","Pipiens",7,0,7,0,0,0
2022,33,"LV","Tarsalis",6,0,6,2,0,2
2022,33,"NE","Pipiens",24,5,29,0,4,4
2022,33,"NE","Tarsalis",20,2,22,4,0,4
2022,33,"NW","Pipiens",9,2,11,0,0,0
2022,33,"NW","Tarsalis",9,0,9,1,0,1
2022,33,"SE","Pipiens",22,3,25,2,1,3
2022,33,"SE","Tarsalis",21,1,22,2,0,2
2022,33,"SW","Pipiens",8,1,9,0,1,1
2022,33,"SW","Tarsalis",11,0,11,0,0,0
2022,34,"BC","Tarsalis",5,0,5,0,0,0
2022,34,"BE","Pipiens",4,0,4,0,0,0
2022,34,"BE","Tarsalis",5,0,5,0,0,0
2022,34,"LV","Pipiens",9,0,9,1,0,1
2022,34,"LV","Tarsalis",12,0,12,2,0,2
2022,34,"NE","Pipiens",35,5,40,0,0,0
2022,34,"NE","Tarsalis",20,2,22,6,0,6
2022,34,"NW","Pipiens",9,2,11,1,0,1
2022,34,"NW","Tarsalis",14,0,14,2,0,2
2022,34,"SE","Pipiens",18,7,25,2,1,3
2022,34,"SE","Tarsalis",17,0,17,2,0,2
2022,34,"SW","Pipiens",10,6,16,0,4,4
2022,34,"SW","Tarsalis",11,0,11,2,0,2
2022,35,"BC","Pipiens",3,0,3,0,0,0
2022,35,"BC","Tarsalis",2,0,2,0,0,0
2022,35,"BE","Pipiens",5,0,5,1,0,1
2022,35,"BE","Tarsalis",5,0,5,0,0,0
2022,35,"LV","Pipiens",6,0,6,0,0,0
2022,35,"LV","Tarsalis",7,0,7,3,0,3
2022,35,"NE","Pipiens",12,5,17,1,2,3
2022,35,"NE","Tarsalis",10,1,11,1,0,1
2022,35,"NW","Pipiens",7,2,9,0,0,0
2022,35,"NW","Tarsalis",9,1,10,1,1,2
2022,35,"SE","Pipiens",20,5,25,3,2,5
2022,35,"SE","Tarsalis",16,0,16,5,0,5
2022,35,"SW","Pipiens",7,3,10,1,2,3
2022,35,"SW","Tarsalis",9,0,9,0,0,0
2022,36,"BC","Pipiens",2,0,2,0,0,0
2022,36,"BC","Tarsalis",3,0,3,0,0,0
2022,36,"LV","Pipiens",4,0,4,0,0,0
2022,36,"LV","Tarsalis",4,0,4,1,0,1
2022,36,"NE","Pipiens",16,4,20,0,1,1
2022,36,"NE","Tarsalis",9,3,12,0,0,0
2022,36,"NW","Pipiens",7,2,9,0,1,1
2022,36,"NW","Tarsalis",7,1,8,0,0,0
2022,36,"SE","Pipiens",17,3,20,1,1,2
2022,36,"SE","Tarsalis",15,1,16,0,0,0
2022,36,"SW","Pipiens",7,1,8,0,0,0
2022,36,"SW","Tarsalis",6,0,6,0,0,0
2022,37,"BC","Pipiens",2,0,2,0,0,0
2022,37,"BC","Tarsalis",3,0,3,0,0,0
2022,37,"NE","Pipiens",28,5,33,3,1,4
2022,37,"NE","Tarsalis",10,2,12,0,0,0
2022,37,"NW","Pipiens",8,2,10,0,0,0
2022,37,"NW","Tarsalis",5,0,5,0,0,0
2022,37,"SE","Pipiens",19,3,22,0,1,1
2022,37,"SE","Tarsalis",11,0,11,0,0,0
2022,37,"SW","Pipiens",7,1,8,0,0,0
2022,37,"SW","Tarsalis",6,0,6,0,0,0
2023,23,"BE","Tarsalis",5,0,5,0,0,0
2023,23,"LV","Pipiens",2,0,2,0,0,0
2023,23,"LV","Tarsalis",7,0,7,0,0,0
2023,23,"NE","Pipiens",2,3,5,0,0,0
2023,23,"NE","Tarsalis",4,1,5,0,0,0
2023,23,"NW","Pipiens",6,2,8,0,0,0
2023,23,"NW","Tarsalis",7,0,7,0,0,0
2023,23,"SE","Pipiens",7,1,8,0,0,0
2023,23,"SE","Tarsalis",15,1,16,0,0,0
2023,23,"SW","Pipiens",6,1,7,0,0,0
2023,23,"SW","Tarsalis",8,0,8,0,0,0
2023,24,"BE","Pipiens",3,0,3,0,0,0
2023,24,"BE","Tarsalis",5,0,5,0,0,0
2023,24,"LV","Pipiens",2,0,2,0,0,0
2023,24,"LV","Tarsalis",8,0,8,0,0,0
2023,24,"NE","Pipiens",5,0,5,0,0,0
2023,24,"NE","Tarsalis",6,0,6,0,0,0
2023,24,"NW","Pipiens",7,1,8,0,0,0
2023,24,"NW","Tarsalis",6,0,6,0,0,0
2023,24,"SE","Pipiens",12,3,15,0,0,0
2023,24,"SE","Tarsalis",13,0,13,0,0,0
2023,24,"SW","Pipiens",4,1,5,0,0,0
2023,24,"SW","Tarsalis",7,0,7,0,0,0
2023,25,"BC","Tarsalis",5,0,5,0,0,0
2023,25,"BE","Pipiens",3,0,3,0,0,0
2023,25,"BE","Tarsalis",12,0,12,0,0,0
2023,25,"LV","Pipiens",2,0,2,0,0,0
2023,25,"LV","Tarsalis",13,0,13,0,0,0
2023,25,"NE","Pipiens",7,2,9,0,0,0
2023,25,"NE","Tarsalis",10,0,10,0,0,0
2023,25,"NW","Pipiens",8,2,10,0,0,0
2023,25,"NW","Tarsalis",8,0,8,0,0,0
2023,25,"SE","Pipiens",11,4,15,0,0,0
2023,25,"SE","Tarsalis",19,2,21,0,0,0
2023,25,"SW","Pipiens",5,1,6,0,0,0
2023,25,"SW","Tarsalis",9,0,9,0,0,0
2023,26,"BC","Tarsalis",5,0,5,0,0,0
2023,26,"BE","Pipiens",2,0,2,0,0,0
2023,26,"BE","Tarsalis",13,0,13,0,0,0
2023,26,"LV","Pipiens",2,0,2,0,0,0
2023,26,"LV","Tarsalis",38,0,38,0,0,0
2023,26,"NE","Pipiens",8,4,12,0,0,0
2023,26,"NE","Tarsalis",29,0,29,0,0,0
2023,26,"NW","Pipiens",4,2,6,0,0,0
2023,26,"NW","Tarsalis",29,0,29,0,0,0
2023,26,"SE","Pipiens",7,3,10,0,0,0
2023,26,"SE","Tarsalis",74,2,76,1,0,1
2023,26,"SW","Pipiens",5,1,6,0,0,0
2023,26,"SW","Tarsalis",20,1,21,0,0,0
2023,27,"BC","Tarsalis",7,0,7,0,0,0
2023,27,"BE","Pipiens",2,0,2,1,0,1
2023,27,"BE","Tarsalis",14,0,14,1,0,1
2023,27,"LV","Pipiens",4,0,4,0,0,0
2023,27,"LV","Tarsalis",66,0,66,2,0,2
2023,27,"NE","Pipiens",7,4,11,0,0,0
2023,27,"NE","Tarsalis",45,2,47,0,0,0
2023,27,"NW","Pipiens",6,1,7,0,0,0
2023,27,"NW","Tarsalis",9,0,9,0,0,0
2023,27,"SE","Pipiens",10,4,14,0,0,0
2023,27,"SE","Tarsalis",114,1,115,4,0,4
2023,27,"SW","Pipiens",4,1,5,0,0,0
2023,27,"SW","Tarsalis",9,0,9,0,0,0
2023,28,"BC","Tarsalis",6,0,6,0,0,0
2023,28,"BE","Pipiens",3,0,3,0,0,0
2023,28,"BE","Tarsalis",15,0,15,2,0,2
2023,28,"LV","Pipiens",3,0,3,0,0,0
2023,28,"LV","Tarsalis",17,0,17,1,0,1
2023,28,"NE","Pipiens",11,4,15,0,0,0
2023,28,"NE","Tarsalis",27,0,27,1,0,1
2023,28,"NW","Pipiens",8,2,10,1,0,1
2023,28,"NW","Tarsalis",36,0,36,0,0,0
2023,28,"SE","Pipiens",14,5,19,0,1,1
2023,28,"SE","Tarsalis",134,2,136,10,0,10
2023,28,"SW","Pipiens",7,2,9,0,1,1
2023,28,"SW","Tarsalis",47,1,48,2,0,2
2023,29,"BC","Pipiens",1,0,1,0,0,0
2023,29,"BC","Tarsalis",5,0,5,3,0,3
2023,29,"BE","Pipiens",2,0,2,0,0,0
2023,29,"BE","Tarsalis",15,0,15,2,0,2
2023,29,"LV","Pipiens",2,0,2,0,0,0
2023,29,"LV","Tarsalis",18,0,18,1,0,1
2023,29,"NE","Pipiens",10,7,17,3,0,3
2023,29,"NE","Tarsalis",94,1,95,10,0,10
2023,29,"NW","Pipiens",9,8,17,0,5,5
2023,29,"NW","Tarsalis",50,2,52,2,0,2
2023,29,"SE","Pipiens",9,4,13,2,2,4
2023,29,"SE","Tarsalis",142,1,143,10,0,10
2023,29,"SW","Pipiens",7,1,8,1,0,1
2023,29,"SW","Tarsalis",45,0,45,6,0,6
2023,30,"BC","Tarsalis",6,0,6,1,0,1
2023,30,"BE","Pipiens",4,0,4,0,0,0
2023,30,"BE","Tarsalis",9,0,9,1,0,1
2023,30,"LV","Pipiens",5,0,5,0,0,0
2023,30,"LV","Tarsalis",14,0,14,8,0,8
2023,30,"NE","Pipiens",18,5,23,0,2,2
2023,30,"NE","Tarsalis",60,3,63,5,0,5
2023,30,"NW","Pipiens",7,2,9,0,0,0
2023,30,"NW","Tarsalis",17,0,17,3,0,3
2023,30,"SE","Pipiens",13,3,16,1,3,4
2023,30,"SE","Tarsalis",31,1,32,2,0,2
2023,30,"SW","Pipiens",6,1,7,0,0,0
2023,30,"SW","Tarsalis",22,0,22,6,0,6
2023,31,"BC","Tarsalis",6,0,6,0,0,0
2023,31,"BE","Pipiens",4,0,4,0,0,0
2023,31,"BE","Tarsalis",7,0,7,0,0,0
2023,31,"LV","Pipiens",3,0,3,0,0,0
2023,31,"LV","Tarsalis",14,0,14,1,0,1
2023,31,"NE","Pipiens",6,1,7,0,0,0
2023,31,"NE","Tarsalis",11,0,11,1,0,1
2023,31,"NW","Pipiens",7,3,10,2,1,3
2023,31,"NW","Tarsalis",9,1,10,3,1,4
2023,31,"SE","Pipiens",13,5,18,3,4,7
2023,31,"SE","Tarsalis",47,0,47,12,0,12
2023,31,"SW","Pipiens",8,1,9,0,1,1
2023,31,"SW","Tarsalis",10,0,10,2,0,2
2023,32,"BC","Tarsalis",5,0,5,1,0,1
2023,32,"BE","Pipiens",5,0,5,0,0,0
2023,32,"BE","Tarsalis",13,0,13,5,0,5
2023,32,"LV","Pipiens",5,0,5,0,0,0
2023,32,"LV","Tarsalis",12,0,12,4,0,4
2023,32,"NE","Pipiens",11,4,15,0,1,1
2023,32,"NE","Tarsalis",10,0,10,3,0,3
2023,32,"NW","Pipiens",8,2,10,0,1,1
2023,32,"NW","Tarsalis",9,0,9,3,0,3
2023,32,"SE","Pipiens",13,8,21,0,3,3
2023,32,"SE","Tarsalis",16,2,18,4,1,5
2023,32,"SW","Pipiens",7,1,8,1,0,1
2023,32,"SW","Tarsalis",9,0,9,2,0,2
2023,33,"BC","Tarsalis",5,0,5,1,0,1
2023,33,"BE","Pipiens",4,0,4,0,0,0
2023,33,"BE","Tarsalis",8,0,8,0,0,0
2023,33,"LV","Pipiens",6,0,6,1,0,1
2023,33,"LV","Tarsalis",12,0,12,3,0,3
2023,33,"NE","Pipiens",10,5,15,3,2,5
2023,33,"NE","Tarsalis",10,1,11,3,0,3
2023,33,"NW","Pipiens",7,3,10,1,2,3
2023,33,"NW","Tarsalis",9,0,9,1,0,1
2023,33,"SE","Pipiens",9,5,14,1,0,1
2023,33,"SE","Tarsalis",14,1,15,1,0,1
2023,33,"SW","Pipiens",6,1,7,2,0,2
2023,33,"SW","Tarsalis",12,0,12,4,0,4
2023,34,"BC","Tarsalis",5,0,5,1,0,1
2023,34,"BE","Pipiens",5,0,5,0,0,0
2023,34,"BE","Tarsalis",8,0,8,4,0,4
2023,34,"LV","Pipiens",6,0,6,1,0,1
2023,34,"LV","Tarsalis",9,0,9,0,0,0
2023,34,"NE","Pipiens",8,4,12,1,1,2
2023,34,"NE","Tarsalis",11,1,12,1,1,2
2023,34,"NW","Pipiens",8,4,12,0,2,2
2023,34,"NW","Tarsalis",9,2,11,2,0,2
2023,34,"SE","Pipiens",12,3,15,3,3,6
2023,34,"SE","Tarsalis",22,1,23,1,0,1
2023,34,"SW","Pipiens",8,1,9,1,1,2
2023,34,"SW","Tarsalis",10,0,10,2,0,2
2023,35,"BC","Pipiens",2,0,2,0,0,0
2023,35,"BC","Tarsalis",3,0,3,0,0,0
2023,35,"BE","Pipiens",5,0,5,0,0,0
2023,35,"BE","Tarsalis",5,0,5,1,0,1
2023,35,"LV","Pipiens",4,0,4,0,0,0
2023,35,"LV","Tarsalis",8,0,8,1,0,1
2023,35,"NE","Pipiens",10,5,15,1,1,2
2023,35,"NE","Tarsalis",10,1,11,1,0,1
2023,35,"NW","Pipiens",7,2,9,0,1,1
2023,35,"NW","Tarsalis",8,0,8,0,0,0
2023,35,"SE","Pipiens",12,3,15,2,1,3
2023,35,"SE","Tarsalis",13,0,13,1,0,1
2023,35,"SW","Pipiens",6,1,7,1,0,1
2023,35,"SW","Tarsalis",8,0,8,0,0,0
2023,36,"BC","Tarsalis",5,0,5,0,0,0
2023,36,"LV","Pipiens",4,0,4,0,0,0
2023,36,"LV","Tarsalis",5,0,5,0,0,0
2023,36,"NE","Pipiens",8,4,12,0,0,0
2023,36,"NE","Tarsalis",6,0,6,0,0,0
2023,36,"NW","Pipiens",3,2,5,0,1,1
2023,36,"NW","Tarsalis",2,0,2,0,0,0
2023,36,"SE","Pipiens",10,3,13,0,1,1
2023,36,"SE","Tarsalis",10,0,10,0,0,0
2023,36,"SW","Pipiens",5,1,6,1,0,1
2023,36,"SW","Tarsalis",5,0,5,0,0,0
2023,37,"NE","Pipiens",11,2,13,0,2,2
2023,37,"NE","Tarsalis",3,0,3,0,0,0
2023,37,"NW","Pipiens",5,2,7,0,0,0
2023,37,"SE","Pipiens",12,3,15,0,0,0
2023,37,"SE","Tarsalis",7,0,7,0,0,0
2023,37,"SW","Pipiens",5,1,6,0,0,0
2023,37,"SW","Tarsalis",1,0,1,0,0,0
2024,23,"BE","Pipiens",1,0,1,0,0,0
2024,23,"BE","Tarsalis",3,0,3,0,0,0
2024,23,"LV","Tarsalis",6,0,6,0,0,0
2024,23,"NE","Pipiens",3,2,5,0,0,0
2024,23,"NE","Tarsalis",6,1,7,0,0,0
2024,23,"NW","Pipiens",3,1,4,0,0,0
2024,23,"NW","Tarsalis",4,0,4,0,0,0
2024,23,"SE","Pipiens",1,3,4,0,0,0
2024,23,"SE","Tarsalis",9,0,9,0,0,0
2024,23,"SW","Pipiens",3,1,4,0,0,0
2024,23,"SW","Tarsalis",4,0,4,0,0,0
2024,24,"BE","Pipiens",1,0,1,0,0,0
2024,24,"BE","Tarsalis",9,0,9,0,0,0
2024,24,"LV","Pipiens",1,0,1,0,0,0
2024,24,"LV","Tarsalis",4,0,4,0,0,0
2024,24,"NE","Pipiens",1,3,4,0,0,0
2024,24,"NE","Tarsalis",6,0,6,0,0,0
2024,24,"NW","Pipiens",3,2,5,0,0,0
2024,24,"NW","Tarsalis",4,0,4,0,0,0
2024,24,"SE","Pipiens",2,3,5,0,0,0
2024,24,"SE","Tarsalis",8,0,8,0,0,0
2024,24,"SW","Pipiens",2,1,3,0,0,0
2024,24,"SW","Tarsalis",4,0,4,0,0,0
2024,25,"BE","Pipiens",5,0,5,0,0,0
2024,25,"BE","Tarsalis",11,0,11,0,0,0
2024,25,"LV","Pipiens",2,0,2,0,0,0
2024,25,"LV","Tarsalis",7,0,7,0,0,0
2024,25,"NE","Pipiens",5,3,8,0,0,0
2024,25,"NE","Tarsalis",8,0,8,0,0,0
2024,25,"NW","Pipiens",5,1,6,0,0,0
2024,25,"NW","Tarsalis",5,0,5,0,0,0
2024,25,"SE","Pipiens",1,3,4,0,0,0
2024,25,"SE","Tarsalis",14,2,16,0,0,0
2024,25,"SW","Pipiens",2,1,3,0,0,0
2024,25,"SW","Tarsalis",4,0,4,0,0,0
2024,26,"BC","Tarsalis",5,0,5,0,0,0
2024,26,"BE","Pipiens",6,0,6,0,0,0
2024,26,"BE","Tarsalis",20,0,20,0,0,0
2024,26,"LV","Pipiens",2,0,2,0,0,0
2024,26,"LV","Tarsalis",8,0,8,0,0,0
2024,26,"NE","Pipiens",6,5,11,0,0,0
2024,26,"NE","Tarsalis",12,2,14,0,0,0
2024,26,"NW","Pipiens",6,3,9,0,0,0
2024,26,"NW","Tarsalis",6,0,6,0,0,0
2024,26,"SE","Pipiens",7,2,9,0,0,0
2024,26,"SE","Tarsalis",16,0,16,0,0,0
2024,26,"SW","Pipiens",7,1,8,0,0,0
2024,26,"SW","Tarsalis",7,0,7,0,0,0
2024,27,"BC","Tarsalis",5,0,5,0,0,0
2024,27,"BE","Pipiens",8,0,8,0,0,0
2024,27,"BE","Tarsalis",21,0,21,0,0,0
2024,27,"LV","Pipiens",2,0,2,0,0,0
2024,27,"LV","Tarsalis",7,0,7,0,0,0
2024,27,"NE","Pipiens",6,7,13,0,0,0
2024,27,"NE","Tarsalis",9,1,10,0,0,0
2024,27,"NW","Pipiens",8,2,10,0,0,0
2024,27,"NW","Tarsalis",6,0,6,0,0,0
2024,27,"SE","Pipiens",9,3,12,0,0,0
2024,27,"SE","Tarsalis",14,0,14,0,0,0
2024,27,"SW","Pipiens",3,1,4,0,0,0
2024,27,"SW","Tarsalis",5,0,5,0,0,0
2024,28,"BC","Tarsalis",5,0,5,0,0,0
2024,28,"BE","Pipiens",6,0,6,1,0,1
2024,28,"BE","Tarsalis",19,0,19,0,0,0
2024,28,"LV","Pipiens",4,0,4,0,0,0
2024,28,"LV","Tarsalis",9,0,9,0,0,0
2024,28,"NE","Pipiens",6,4,10,0,0,0
2024,28,"NE","Tarsalis",10,0,10,0,0,0
2024,28,"NW","Pipiens",9,3,12,0,0,0
2024,28,"NW","Tarsalis",8,0,8,0,0,0
2024,28,"SE","Pipiens",11,4,15,0,0,0
2024,28,"SE","Tarsalis",15,1,16,0,0,0
2024,28,"SW","Pipiens",6,1,7,0,0,0
2024,28,"SW","Tarsalis",8,0,8,0,0,0
2024,29,"BC","Tarsalis",5,0,5,0,0,0
2024,29,"BE","Pipiens",7,0,7,0,0,0
2024,29,"BE","Tarsalis",32,0,32,3,0,3
2024,29,"LV","Pipiens",2,0,2,0,0,0
2024,29,"LV","Tarsalis",5,0,5,1,0,1
2024,29,"NE","Pipiens",7,7,14,0,0,0
2024,29,"NE","Tarsalis",12,1,13,2,0,2
2024,29,"NW","Pipiens",8,3,11,0,0,0
2024,29,"NW","Tarsalis",7,1,8,0,0,0
2024,29,"SE","Pipiens",11,5,16,0,0,0
2024,29,"SE","Tarsalis",16,2,18,1,0,1
2024,29,"SW","Pipiens",6,1,7,0,0,0
2024,29,"SW","Tarsalis",7,0,7,0,0,0
2024,30,"BC","Tarsalis",5,0,5,1,0,1
2024,30,"BE","Pipiens",6,0,6,0,0,0
2024,30,"BE","Tarsalis",25,0,25,1,0,1
2024,30,"LV","Pipiens",5,0,5,0,0,0
2024,30,"LV","Tarsalis",9,0,9,0,0,0
2024,30,"NE","Pipiens",7,4,11,0,0,0
2024,30,"NE","Tarsalis",10,2,12,0,0,0
2024,30,"NW","Pipiens",10,3,13,0,0,0
2024,30,"NW","Tarsalis",8,0,8,0,0,0
2024,30,"SE","Pipiens",12,5,17,1,0,1
2024,30,"SE","Tarsalis",15,0,15,1,0,1
2024,30,"SW","Pipiens",6,1,7,0,0,0
2024,30,"SW","Tarsalis",7,0,7,0,0,0
2024,31,"BC","Tarsalis",5,0,5,0,0,0
2024,31,"BE","Pipiens",6,0,6,1,0,1
2024,31,"BE","Tarsalis",30,0,30,5,0,5
2024,31,"LV","Pipiens",4,0,4,0,0,0
